breadcrumb,image_url,brand,product_name,listing_price,offer_price,discount,product_id_text,sizes,description,other_images
"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/58/P00775917.jpg,Saint Laurent,SL/61 low-top leather sneakers,€ 585,,,P00775917,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","The SL/61 sneakers from Saint Laurent are our go-to style for everyday off-duty looks. Crafted in Italy from calfskin leather, the low-top style features white perforated and plain, grained leather panels.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/58/P00775917_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a9/P00709507.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a9/P00709507_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/e1/P00731042.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/e1/P00731042_b2.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b2/P00492146.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b2/P00492146_b1.jpg']"
"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Formal shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/a1/P00679553.jpg,Christian Louboutin,Dandy Chick patent leather loafers,€ 669,,,P00679553,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","The Dandy Chick loafers from Christian Louboutin are crafted in Italy from smooth black leather. Elegant yet practical, they have a slim silhouette in a classic slip-on design.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a1/P00679553_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/00/P00543140.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/00/P00543140_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/07/P00562497.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/07/P00562497_b1.jpg']"
"['Men', 'Designers', 'The Row', 'Shoes', 'Derby Shoes']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/d2/P00727110.jpg,The Row,Sailor leather loafers,€ 895,,,P00727110,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","The Row's Sailor loafers are a versatile addition to your shoe rotation. Crafted in Italy from supple grained leather, they're complete with suede lining and tonal laces on the uppers.",[]
"['Men', 'Designers', 'Dolce & Gabbana', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/54/P00448385.jpg,Dolce&Gabbana,Portofino low-top leather sneakers,€ 660,,,P00448385,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Featuring an embroidered emblem on the side, the Portofino white lace-up sneakers from Dolce&Gabbana are complete with logos on the tongue and a contrasting golden heel.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/54/P00448385_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/07/P00448332.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/07/P00448332_b1.jpg']"
"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/1d/P00766843.jpg,Balenciaga,Track.3 sneakers,€ 825,,,P00766843,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']",The multi-layered mesh uppers of these Balenciaga sneakers are made from over 170 panels. They have distressed detailing and scuffed rubber soles.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/1d/P00766843_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a2/P00765218.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a2/P00765218_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a3/P00765239.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/a3/P00765239_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/47/P00736597.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/47/P00736597_b1.jpg']"
"['Men', 'Designers', 'Alexander McQueen', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/e3/P00768833.jpg,Alexander McQueen,Mount Slick suede sandals,€ 635,,,P00768833,"['EU_ 41 / EU 41', 'EU_ 41.5 / EU 41.5', 'EU_ 42 / EU 42', 'EU_ 42.5 / EU 42.5', 'EU_ 43 / EU 43', 'EU_ 43.5 / EU 43.5', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","The Mount Slick suede sandals from Alexander McQueen are distinguished by their raw edges and oversized, stacked rubber soles. Secured with a buckled slingback strap, the design has the brandâs signature embossed treads.",[]
"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/11/P00745766.jpg,Bottega Veneta,Intrecciato leather slippers,€ 799,,,P00745766,"['EU_ 40 / EU 40', 'EU_ 40.5 / EU 40.5', 'EU_ 41 / EU 41', 'EU_ 41.5 / EU 41.5', 'EU_ 42 / EU 42', 'EU_ 42.5 / EU 42.5', 'EU_ 43 / EU 43', 'EU_ 43.5 / EU 43.5', 'EU_ 44 / EU 44', 'EU_ 44.5 / EU 44.5', 'EU_ 45 / EU 45', 'EU_ 45.5 / EU 45.5', 'EU_ 46 / EU 46']",These slippers from Bottega Veneta are crafted in Italy from leather using the brandâs signature intrecciato technique.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/11/P00745766_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/0b/P00745782.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/0b/P00745782_b1.jpg']"
"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/2e/P00741562.jpg,Balenciaga,Speed 2.0 Graffiti sneakers,€ 825,,,P00741562,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Balenciaga's instantly recognizable Speed 2.0 sneakers receive an update with a graffiti-style tag on the thick, fragmented, and ultra-articulated rubber soles. The slip-on design is crafted with breathable fabric uppers.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/2e/P00741562_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/e7/P00443423.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/e7/P00443423_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d4/P00631811.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d4/P00631811_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/47/P00736597.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/47/P00736597_b1.jpg']"
"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/5a/P00585102.jpg,Balenciaga,Track sneakers,€ 865,,,P00585102,"['EU_ 39 / EU 39', 'EU_ 39.5 / EU 39.5', 'EU_ 40 / EU 40', 'EU_ 40.5 / EU 40.5', 'EU_ 41 / EU 41', 'EU_ 41.5 / EU 41.5', 'EU_ 42 / EU 42', 'EU_ 42.5 / EU 42.5', 'EU_ 43 / EU 43', 'EU_ 43.5 / EU 43.5', 'EU_ 44 / EU 44', 'EU_ 44.5 / EU 44.5', 'EU_ 45 / EU 45', 'EU_ 45.5 / EU 45.5', 'EU_ 46 / EU 46', 'EU_ 46.5 / EU 46.5', 'EU_ 47 / EU 47', 'EU_ 47.5 / EU 47.5', 'EU_ 48 / EU 48']","First introduced in 2018, the multi-layered, faux leather and mesh uppers of these light grey Balenciaga sneakers are made with a double lace-up design, set on chunky rubber soles.",[]
"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/e0/P00734026.jpg,Christian Louboutin,Patent leather sneakers,€ 715,,,P00734026,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","In a sleek silhouette, these low-top sneakers from Christian Louboutin are Italian-made, sporting patent leather uppers, rubber soles, and the label's signature red-bottomed sole.",[]
"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/71/P00737580.jpg,Gucci,Gucci Jordaan leather loafers,€ 615,,,P00737580,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43', 'UK_ 9.5 / EU 43.5', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']",Gucci's Jordaan loafers are made in Italy from smooth calf leather. The tonal design features the style-signature gold-toned horsebit hardware and almond-shaped toes.,[]
"['Men', 'Designers', 'Alexander McQueen', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/20/P00768838.jpg,Alexander McQueen,Oversized leather sneakers,€ 585,,,P00768838,"['EU_ 40 / EU 40', 'EU_ 40.5 / EU 40.5', 'EU_ 41 / EU 41', 'EU_ 41.5 / EU 41.5', 'EU_ 42 / EU 42', 'EU_ 42.5 / EU 42.5', 'EU_ 43 / EU 43', 'EU_ 43.5 / EU 43.5', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","These sneakers from Alexander McQueen are an oversized rendition of the classic style, made with blue-hued leather uppers atop versatile rubber soles.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/20/P00768838_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/32/P00688270.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/32/P00688270_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4d/P00768823.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4d/P00768823_b1.jpg']"
"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/05/P00745765.jpg,Bottega Veneta,Intrecciato leather loafers,€ 925,,,P00745765,"['EU_ 40 / EU 40', 'EU_ 40.5 / EU 40.5', 'EU_ 41 / EU 41', 'EU_ 41.5 / EU 41.5', 'EU_ 42 / EU 42', 'EU_ 42.5 / EU 42.5', 'EU_ 43 / EU 43', 'EU_ 43.5 / EU 43.5', 'EU_ 44 / EU 44', 'EU_ 44.5 / EU 44.5', 'EU_ 45 / EU 45', 'EU_ 45.5 / EU 45.5', 'EU_ 46 / EU 46']","Bottega Veneta's artisanal intrecciato weaving technique was developed in the '60s as a way to make leather goods more durable. Today, the brand brings the signature practice to the design of these polished leather loafers.",[]
"['Men', 'Designers', 'Valentino Garavani', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/22/P00734276.jpg,Valentino Garavani,VLogo Chain leather loafers,€ 665,,,P00734276,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","From Valentino Garavani's rebellious After Club '22 collection, the VLogo Chain loafers add glamour to a classic style. Made with smooth leather uppers, they feature antique-finished VLogo detailing.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/22/P00734276_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b2/P00734253.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b2/P00734253_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/92/P00734271.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/92/P00734271_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/58/P00734289.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/58/P00734289_b1.jpg']"
"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/c4/P00721768.jpg,Balenciaga,Triple S sneakers,€ 865,,,P00721768,"['EU_ 39 / EU 39', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41']","In the iconic oversized shape, these multicolored Triple S sneakers from Balenciaga have mesh and faux-leather upper inserts. They're complete with an embroidered style number on the cap and logo on the side.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c4/P00721768_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4d/P00689138.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4d/P00689138_b2.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d4/P00631811.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d4/P00631811_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/5a/P00670549.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/5a/P00670549_b1.jpg']"
"['Men', 'Designers', 'Gucci', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/80/P00737548.jpg,Gucci,GG leather sandals,€ 635,,,P00737548,"['UK_ 5 / EU 39', 'UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']",Featuring GG logo cutouts. these leather sandals from Gucci have open toes and buckle ankle fastenings.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/80/P00737548_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/01/P00737645.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/01/P00737645_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c5/P00737597.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/c5/P00737597_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/18/P00583944.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/18/P00583944_b1.jpg']"
"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Slippers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/1b/P00773813.jpg,Bottega Veneta,Alfie leather slippers,"€ 1,055",,,P00773813,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Bottega Veneta's artful intrecciato weaving technique was developed back in the 1960s to guarantee the longevity of leather goods. Appearing in a ""Fondant"" color, these slippers have slingback straps and polished hardware.",[]
"['Men', 'Designers', 'Loewe', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/16/P00753104.jpg,Loewe,Flow Runner leather sneakers,€ 585,,,P00753104,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Loewe's Flow Runner sneakers embody the dedication to craftsmanship that the brand is known for. Made from grained leather and suede, this lightweight pair is accented with an L monogram on the sides and has serrated rubber soles.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/16/P00753104_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/02/P00753124.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/02/P00753124_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d2/P00753130.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/d2/P00753130_b1.jpg']"
"['Men', 'Designers', 'Burberry', 'Shoes', 'Espadrilles']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/b5/P00674413.jpg,Burberry,House Check canvas espadrilles,€ 379,,,P00674413,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']",These espadrilles from Burberry fuse a classic silhouette with the brand's signature House Check pattern. The cotton canvas uppers have jute trims and rest on logo-branded rubber soles.,"['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/b5/P00674413_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/90/P00674380.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/90/P00674380_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/9d/P00674428.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/9d/P00674428_b1.jpg']"
"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/df/P00700939.jpg,Balenciaga,Runner sneakers,€ 925,,,P00700939,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","The latest leather-free sneakers from Balenciaga, the Runner sneakers are made from mesh and nylon with raw-edge detailing. In typical Balenciaga fashion, they feature the size printed at the toes.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/df/P00700939_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/92/P00513613.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/92/P00513613_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4d/P00689138.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4d/P00689138_b2.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/29/P00569656.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/29/P00569656_b1.jpg']"
"['Men', 'Designers', 'Tom Ford', 'Shoes', 'Formal shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/cc/P00738000.jpg,Tom Ford,Edgar patent leather loafers,€ 925,,,P00738000,"['UK_ 6 / EU 39', 'UK_ 7 / EU 40', 'UK_ 8 / EU 41', 'UK_ 9 / EU 42', 'UK_ 10 / EU 43', 'UK_ 11 / EU 44', 'UK_ 12 / EU 45', 'UK_ 13 / EU 46']","Reach for the Edgar patent leather loafers from Tom Ford when you need shoes to match a polished occasion. Made in Italy, the pair comes with tonal grosgrain trims for a streamlined, low-profile look.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/cc/P00738000_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/00/P00543140.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/00/P00543140_b1.jpg']"
"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/88/P00795719.jpg,Givenchy,x Chito City Court leather sneakers,€ 600,,,P00795719,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","A Chito and Givenchy collaboration, these white leather sneakers feature a graffiti-inspired, 4G emblem at the sides, and are set on rubber soles.",[]
"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/1c/P00738292.jpg,Brunello Cucinelli,Washed suede sandals,€ 465,,,P00738292,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Made from ultra-soft suede, Brunello Cucinelli's Washed sandals have double buckle strap fastenings and flat soles with contrasting topstitching.",[]
"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/e1/P00796205.jpg,Givenchy,TK-MX sneakers,€ 865,,,P00796205,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']",Givenchyâs TK-MX sneakers are built for everyday wear. The versatile rubber soles will carry you from day to night.,[]
"['Men', 'Designers', 'Balenciaga', 'Shoes', 'Sneakers', 'Designer sneakers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/f0/P00766847.jpg,Balenciaga,Track LED sneakers,"€ 1,290",,,P00766847,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Balenciaga's Track LED sneakers are a statement-making piece with light-up LED soles. Arriving in a white-grey-azure palette, the style is made of multi-layered faux leather and mesh uppers, and features a double lace-up design.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/f0/P00766847_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/27/P00726411.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/27/P00726411_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ee/P00765217.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/ee/P00765217_b1.jpg']"
"['Men', 'Designers', 'Alexander McQueen', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/1e/P00768839.jpg,Alexander McQueen,Mount Slick suede sandals,€ 635,,,P00768839,"['EU_ 41 / EU 41', 'EU_ 41.5 / EU 41.5', 'EU_ 42 / EU 42', 'EU_ 42.5 / EU 42.5', 'EU_ 43 / EU 43', 'EU_ 43.5 / EU 43.5', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45']","The Mount Slick suede sandals from Alexander McQueen are distinguished by their raw edges and oversized, stacked rubber soles. Secured with a buckled slingback strap, the design has the brandâs signature embossed treads.","['https://img.mytheresa.com/652/738/90/jpeg/catalog/product/1e/P00768839_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/5d/P00768849.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/5d/P00768849_b1.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4d/P00768823.jpg', 'https://img.mytheresa.com/652/738/90/jpeg/catalog/product/4d/P00768823_b1.jpg']"
